0.6956055998802185,0.7202788233757019,0.4942084942084942
0.6321484923362732,0.7418210744857788,0.5173745173745173
0.6093270063400269,0.6951882779598236,0.4942084942084942
0.6132516980171203,0.7166080713272095,0.5212355212355212
0.5994338870048523,0.7343096494674682,0.5173745173745173
0.5656913757324219,0.7200111985206604,0.525096525096525
0.5474305272102356,0.7377206087112427,0.4826254826254826
0.5570631921291351,0.7122467875480651,0.4980694980694981
0.5319735288619996,0.7227986812591553,0.49034749034749037
0.5638175964355469,0.7378352761268616,0.5057915057915058
0.5460721373558044,0.7545015811920166,0.5096525096525096
0.5548276662826538,0.7068666219711304,0.525096525096525
0.5413563311100006,0.7903532385826111,0.5135135135135135
0.5786841869354248,0.7773918986320496,0.47876447876447875
0.5339520454406739,0.7223523020744324,0.5135135135135135
0.5590980052947998,0.7307594537734985,0.5366795366795367
0.5258413016796112,0.7067826986312866,0.525096525096525
0.5606323122978211,0.7049069106578827,0.528957528957529
0.49980191588401796,0.7771390199661254,0.5019305019305019
0.5386441767215728,0.7749703884124756,0.49034749034749037
0.5112406015396118,0.700877457857132,0.5328185328185329
0.5071245908737183,0.7479957222938538,0.5173745173745173
0.5192610025405884,0.7208266854286194,0.5212355212355212
0.505603039264679,0.6925131499767303,0.5135135135135135
0.5109041512012482,0.7040953040122986,0.49034749034749037
0.4998657763004303,0.7294342160224915,0.5096525096525096
0.5185157358646393,0.6807243943214416,0.5212355212355212
0.5063750743865967,0.7069509923458099,0.5173745173745173
0.4507561266422272,0.7530562281608582,0.49034749034749037
0.49364182353019714,0.7472387790679932,0.5135135135135135
0.4748137295246124,0.7451467156410218,0.5482625482625483
0.47990267276763915,0.7359370470046998,0.5096525096525096
0.5178899049758912,0.7355124473571777,0.4980694980694981
0.48334100246429446,0.7342497944831848,0.4864864864864865
0.4879408359527588,0.7612367868423462,0.4980694980694981
0.49382915496826174,0.74255930185318,0.5096525096525096
0.5144428014755249,0.7017691314220429,0.525096525096525
0.5033365964889527,0.6955544412136078,0.5212355212355212
0.5039269864559174,0.679723858833313,0.5212355212355212
0.5133622229099274,0.7003255128860474,0.5212355212355212
